2F,433,6,13,76,7600,13,8440,0.17,1.11,0.19,
2F,433,7,24,64,6400,7,9890,0.11,1.55,0.17,
2F,433,7,23,64,6400,8,10040,0.13,1.57,0.20,
2F,434,10,14,186,18600,29,19350,0.16,1.04,0.17,
2F,434,11,14,79,7900,12,8410,0.15,1.06,0.16,
2F,434,11,13,79,7900,11,8320,0.14,1.05,0.15,
2F,434,2,24,530,53000,73,56010,0.14,1.06,0.15,
2F,434,3,23,622,62200,68,72300,0.11,1.16,0.13,
2F,434,6,23,554,55400,59,64050,0.11,1.16,0.13,
2F,434,7,13,481,48100,55,53320,0.11,1.11,0.12,
2F,434,8,24,471,47100,73,50050,0.15,1.06,0.16,
2F,434,9,24,289,28900,36,32630,0.12,1.13,0.14,
2F,454,5,25,101,10100,11,14800,0.11,1.47,0.16,
2F,454,6,35,115,11500,12,21970,0.10,1.91,0.19,
2F,454,7,15,86,8600,9,11900,0.10,1.38,0.14,
2F,454,8,45,101,10100,43,11870,0.43,1.18,0.51,
2F,454,8,34,101,10100,16,12070,0.16,1.20,0.19,
2F,454,9,45,61,6100,18,6290,0.30,1.03,0.31,
2F,454,9,34,61,6100,7,9510,0.11,1.56,0.17,
2F,454,9,15,61,6100,6,6680,0.10,1.10,0.11,
2F,455,4,45,50,5000,15,5750,0.30,1.15,0.35,
2F,455,4,24,50,5000,7,6790,0.14,1.36,0.19,
2F,455,6,35,54,5400,6,6280,0.11,1.16,0.13,
2F,455,6,25,54,5400,6,5690,0.11,1.05,0.12,
2F,455,6,15,54,5400,6,5750,0.11,1.06,0.12,
2F,464,3,34,65,6500,10,10190,0.15,1.57,0.24,
2F,464,4,34,71,7100,9,7280,0.13,1.03,0.13,
2F,464,4,14,71,7100,10,7860,0.14,1.11,0.16,
2F,464,6,45,61,6100,6,6880,0.10,1.13,0.11,
2F,464,6,34,61,6100,6,14650,0.10,2.40,0.24,
2F,515,11,12,280,28000,34,28300,0.12,1.01,0.12,
2F,515,2,12,463,46300,63,47870,0.14,1.03,0.14,
2F,515,3,12,626,62600,79,66770,0.13,1.07,0.14,
2F,515,6,12,638,63800,88,66530,0.14,1.04,0.15,
2F,525,1,35,89,8900,11,9480,0.12,1.07,0.13,
2F,525,10,12,99,9900,11,10800,0.11,1.09,0.12,
2F,525,11,45,65,6500,7,7360,0.11,1.13,0.12,
2F,525,11,23,65,6500,8,8610,0.12,1.32,0.16,
2F,525,3,23,283,28300,36,46750,0.13,1.65,0.21,
2F,525,4,12,271,27100,33,37780,0.12,1.39,0.17,
2F,535,1,25,94,9400,12,11540,0.13,1.23,0.16,
2F,535,10,25,62,6200,9,6270,0.15,1.01,0.15,
2F,535,10,15,62,6200,10,7890,0.16,1.27,0.20,
2F,535,2,35,154,15400,42,16740,0.27,1.09,0.29,
2F,535,2,23,154,15400,19,32970,0.12,2.14,0.26,
