ymd	sime	jyocd	raceno	description	pattern	bettype	predict_rank123	result_rank123	bet_kumiban	bet_odds	bet_oddsrank	result_kumiban	result_odds	result_oddsrank	result_amt	hity	hitn	betamt	hitamt
20180707	1108	08	1	0013	1_B1	1T	162	123	1	0.00	0	1	1.89	0	190	1	0	100	190
20180707	1126	09	3	0013	1_B1	1T	143	425	1	0.00	0	4	14.30	0	1430	0	1	100	0
20180707	1202	08	3	0013	1_B1	1T	123	346	1	0.00	0	3	6.30	0	630	0	1	100	0
20180707	1353	09	8	0013	1_B1	1T	131	315	1	0.00	0	3	1.20	0	120	0	1	100	0
20180707	1404	08	7	0013	1_B1	1T	126	142	1	0.00	0	1	1.50	0	150	1	0	100	150
20180707	1435	08	8	0013	1_B1	1T	134	134	1	0.00	0	1	2.79	0	280	1	0	100	280
20180708	1046	23	5	0013	1_B1	1T	143	146	1	0.00	0	1	2.40	0	240	1	0	100	240
20180708	1127	13	3	0013	1_B1	1T	133	321	1	0.00	0	3	2.00	0	200	0	1	100	0
20180708	1234	03	4	0013	1_B1	1T	113	314	1	0.00	0	3	4.40	0	440	0	1	100	0
20180708	1545	13	11	0013	1_B1	1T	114	461	1	0.00	0	4	4.30	0	430	0	1	100	0
20180709	1114	22	2	0013	1_B1	1T	124	412	1	0.00	0	4	3.70	0	370	0	1	100	0
20180709	1132	11	3	0013	1_B1	1T	112	214	1	0.00	0	“Á•¥	0.69	0	70	0	1	100	0
20180709	1249	14	2	0013	1_B1	1T	122	562	1	0.00	0	5	40.50	0	4050	0	1	100	0
20180709	1320	14	3	0013	1_B1	1T	126	463	1	0.00	0	4	2.50	0	250	0	1	100	0
20180709	1428	14	5	0013	1_B1	1T	123	145	1	0.00	0	1	3.09	0	310	1	0	100	310
20180709	1536	14	7	0013	1_B1	1T	113	234	1	0.00	0	2	3.00	0	300	0	1	100	0
20180709	1644	24	8	0013	1_B1	1T	125	152	1	0.00	0	1	1.70	0	170	1	0	100	170
20180709	1714	24	9	0013	1_B1	1T	126	256	1	0.00	0	2	1.70	0	170	0	1	100	0
20180710	1153	21	7	0013	1_B1	1T	132	523	1	0.00	0	5	13.00	0	1300	0	1	100	0
20180710	1301	21	9	0013	1_B1	1T	122	342	1	0.00	0	3	1.60	0	160	0	1	100	0
20180710	1541	19	2	0013	1_B1	1T	131	126	1	0.00	0	1	3.09	0	310	1	0	100	310
20180710	1727	19	6	0013	1_B1	1T	134	526	1	0.00	0	5	10.69	0	1070	0	1	100	0
20180711	1121	16	3	0013	1_B1	1T	122	245	1	0.00	0	2	7.50	0	750	0	1	100	0
20180711	1149	16	4	0013	1_B1	1T	135	253	1	0.00	0	2	3.70	0	370	0	1	100	0
20180711	1157	17	3	0013	1_B1	1T	122	342	1	0.00	0	3	8.19	0	820	0	1	100	0
20180711	1323	16	7	0013	1_B1	1T	123	425	1	0.00	0	4	6.30	0	630	0	1	100	0
20180711	1358	16	8	0013	1_B1	1T	126	213	1	0.00	0	2	1.00	0	100	0	1	100	0
20180711	1430	17	8	0013	1_B1	1T	113	315	1	0.00	0	3	6.19	0	620	0	1	100	0
20180713	1108	08	1	0013	1_B1	1T	126	125	1	0.00	0	1	2.79	0	280	1	0	100	280
20180713	1132	06	1	0013	1_B1	1T	125	145	1	0.00	0	1	1.39	0	140	1	0	100	140
20180713	1134	08	2	0013	1_B1	1T	142	213	1	0.00	0	2	9.10	0	910	0	1	100	0
20180713	1153	10	7	0013	1_B1	1T	116	264	1	0.00	0	2	3.40	0	340	0	1	100	0
20180713	1158	06	2	0013	1_B1	1T	155	534	1	0.00	0	5	3.20	0	320	0	1	100	0
20180713	1202	08	3	0013	1_B1	1T	124	621	1	0.00	0	6	8.39	0	840	0	1	100	0
20180713	1204	05	3	0013	1_B1	1T	144	456	1	0.00	0	4	4.69	0	470	0	1	100	0
20180713	1224	10	8	0013	1_B1	1T	142	142	1	0.00	0	1	1.70	0	170	1	0	100	170
20180713	1225	06	3	0013	1_B1	1T	162	246	1	0.00	0	2	3.09	0	310	0	1	100	0
20180713	1256	10	9	0013	1_B1	1T	112	213	1	0.00	0	2	5.19	0	520	0	1	100	0
20180713	1300	05	5	0013	1_B1	1T	124	123	1	0.00	0	1	1.79	0	180	1	0	100	180
20180713	1456	06	8	0013	1_B1	1T	145	546	1	0.00	0	5	14.69	0	1470	0	1	100	0
20180713	1527	06	9	0013	1_B1	1T	125	215	1	0.00	0	2	2.50	0	250	0	1	100	0
20180713	1110	05	1	0013	1_B1	1T	133	531	1	0.00	0	5	7.90	0	790	0	1	100	0
20180714	1114	22	2	0013	1_B1	1T	142	245	1	0.00	0	2	3.50	0	350	0	1	100	0
20180714	1141	22	3	0013	1_B1	1T	135	365	1	0.00	0	3	2.00	0	200	0	1	100	0
20180714	1440	22	9	0013	1_B1	1T	134	124	1	0.00	0	1	2.20	0	220	1	0	100	220
20180714	1547	01	2	0013	1_B1	1T	116	412	1	0.00	0	4	1.79	0	180	0	1	100	0
20180714	1641	01	4	0013	1_B1	1T	133	523	1	0.00	0	5	3.79	0	380	0	1	100	0
20180714	1708	01	5	0013	1_B1	1T	115	314	1	0.00	0	3	1.20	0	120	0	1	100	0
20180716	1258	18	9	0013	1_B1	1T	122	125	1	0.00	0	1	3.09	0	310	1	0	100	310
20180715	1037	13	1	0013	1_B1	1T	124	124	1	0.00	0	1	1.50	0	150	1	0	100	150
20180715	1102	13	2	0013	1_B1	1T	124	123	1	0.00	0	1	3.70	0	370	1	0	100	370
20180715	1127	13	3	0013	1_B1	1T	142	132	1	0.00	0	1	2.40	0	240	1	0	100	240
20180715	1153	13	4	0013	1_B1	1T	126	416	1	0.00	0	4	8.39	0	840	0	1	100	0
20180717	1517	12	1	0013	1_B1	1T	123	345	1	0.00	0	3	13.19	0	1320	0	1	100	0
20180717	1200	11	4	0013	1_B1	1T	123	541	1	0.00	0	5	2.70	0	270	0	1	100	0
20180717	1411	11	8	0013	1_B1	1T	134	452	1	0.00	0	4	3.40	0	340	0	1	100	0
20180717	1517	15	1	0013	1_B1	1T	112	146	1	0.00	0	1	1.10	0	110	1	0	100	110
20180717	1542	12	2	0013	1_B1	1T	135	265	1	0.00	0	2	3.20	0	320	0	1	100	0
20180717	1607	12	3	0013	1_B1	1T	136	246	1	0.00	0	2	23.79	0	2380	0	1	100	0
20180717	1632	12	4	0013	1_B1	1T	145	235	1	0.00	0	2	2.09	0	210	0	1	100	0
20180717	1644	24	8	0013	1_B1	1T	122	125	1	0.00	0	1	1.29	0	130	1	0	100	130
20180717	1904	15	9	0013	1_B1	1T	113	325	1	0.00	0	3	5.09	0	510	0	1	100	0
20180721	1131	17	2	0013	1_B1	1T	112	346	1	0.00	0	3	23.20	0	2320	0	1	100	0
20180719	1221	23	8	0013	1_B1	1T	142	423	1	0.00	0	4	1.50	0	150	0	1	100	0
20180719	1225	06	3	0013	1_B1	1T	153	561	1	0.00	0	5	8.39	0	840	0	1	100	0
20180719	1324	06	5	0013	1_B1	1T	155	235	1	0.00	0	2	1.29	0	130	0	1	100	0
20180719	1354	06	6	0013	1_B1	1T	144	263	1	0.00	0	2	1.20	0	120	0	1	100	0
20180719	1416	02	8	0013	1_B1	1T	133	136	1	0.00	0	1	3.50	0	350	1	0	100	350
20180720	1026	16	1	0013	1_B1	1T	164	134	1	0.00	0	1	1.70	0	170	1	0	100	170
20180720	1053	16	2	0013	1_B1	1T	116	623	1	0.00	0	6	2.70	0	270	0	1	100	0
20180720	1121	16	3	0013	1_B1	1T	132	123	1	0.00	0	1	1.00	0	100	1	0	100	100
20180720	1219	16	5	0013	1_B1	1T	164	164	1	0.00	0	1	2.29	0	230	1	0	100	230
20180720	1518	07	1	0013	1_B1	1T	151	124	1	0.00	0	1	1.20	0	120	1	0	100	120
20180720	1540	19	2	0013	1_B1	1T	114	213	1	0.00	0	2	6.30	0	630	0	1	100	0
20180720	1543	07	2	0013	1_B1	1T	155	126	1	0.00	0	1	1.20	0	120	1	0	100	120
20180720	1631	19	4	0013	1_B1	1T	142	316	1	0.00	0	3	3.70	0	370	0	1	100	0
20180718	1059	09	2	0013	1_B1	1T	123	123	1	0.00	0	1	1.20	0	120	1	0	100	120
20180718	1154	09	4	0013	1_B1	1T	124	125	1	0.00	0	1	1.39	0	140	1	0	100	140
20180718	1323	09	7	0013	1_B1	1T	125	264	1	0.00	0	2	1.70	0	170	0	1	100	0
20180718	1353	09	8	0013	1_B1	1T	132	164	1	0.00	0	1	3.29	0	330	1	0	100	330
20180719	1126	02	2	0013	1_B1	1T	142	421	1	0.00	0	4	1.20	0	120	0	1	100	0
20180719	1132	06	1	0013	1_B1	1T	161	413	1	0.00	0	4	12.00	0	1200	0	1	100	0
20180720	1701	07	5	0013	1_B1	1T	166	124	1	0.00	0	1	1.70	0	170	1	0	100	170
20180720	1724	19	6	0013	1_B1	1T	153	134	1	0.00	0	1	7.30	0	730	1	0	100	730
20180721	1200	17	3	0013	1_B1	1T	126	152	1	0.00	0	1	4.69	0	470	1	0	100	470
20180721	1301	17	5	0013	1_B1	1T	126	524	1	0.00	0	5	4.80	0	480	0	1	100	0
20180721	1402	17	7	0013	1_B1	1T	113	123	1	0.00	0	1	1.60	0	160	1	0	100	160
20180724	1332	18	10	0013	1_B1	1T	116	431	1	0.00	0	4	6.59	0	660	0	1	100	0
20180722	1139	03	2	0013	1_B1	1T	123	123	1	0.00	0	1	4.19	0	420	1	0	100	420
20180722	1147	21	7	0013	1_B1	1T	113	213	1	0.00	0	2	1.00	0	100	0	1	100	0
20180722	1206	03	3	0013	1_B1	1T	121	216	1	0.00	0	2	2.59	0	260	0	1	100	0
20180722	1251	21	9	0013	1_B1	1T	114	312	1	0.00	0	3	4.40	0	440	0	1	100	0
20180722	1330	03	6	0013	1_B1	1T	156	435	1	0.00	0	4	5.19	0	520	0	1	100	0
20180722	1359	03	7	0013	1_B1	1T	133	213	1	0.00	0	2	3.59	0	360	0	1	100	0
20180722	1523	14	6	0013	1_B1	1T	151	364	1	0.00	0	3	3.70	0	370	0	1	100	0
20180722	1555	14	7	0013	1_B1	1T	115	261	1	0.00	0	2	6.30	0	630	0	1	100	0
20180722	1627	14	8	0013	1_B1	1T	114	312	1	0.00	0	3	1.50	0	150	0	1	100	0
20180723	1521	01	1	0013	1_B1	1T	126	314	1	0.00	0	3	10.10	0	1010	0	1	100	0
20180723	1548	01	2	0013	1_B1	1T	143	145	1	0.00	0	1	2.00	0	200	1	0	100	200
20180723	1607	24	7	0013	1_B1	1T	165	124	1	0.00	0	1	19.60	0	1960	1	0	100	1960
20180723	1615	01	3	0013	1_B1	1T	143	523	1	0.00	0	5	6.09	0	610	0	1	100	0
20180723	1642	01	4	0013	1_B1	1T	126	245	1	0.00	0	2	3.09	0	310	0	1	100	0
20180723	1644	24	8	0013	1_B1	1T	126	621	1	0.00	0	6	3.70	0	370	0	1	100	0
20180723	1709	01	5	0013	1_B1	1T	126	465	1	0.00	0	4	6.80	0	680	0	1	100	0
20180724	1124	18	6	0013	1_B1	1T	142	216	1	0.00	0	2	2.29	0	230	0	1	100	0
20180724	1154	18	7	0013	1_B1	1T	145	124	1	0.00	0	1	1.70	0	170	1	0	100	170
20180724	1258	18	9	0013	1_B1	1T	145	132	1	0.00	0	1	1.60	0	160	1	0	100	160
20180724	1519	20	1	0013	1_B1	1T	123	125	1	0.00	0	1	1.50	0	150	1	0	100	150
20180724	1546	20	2	0013	1_B1	1T	135	162	1	0.00	0	1	1.60	0	160	1	0	100	160
20180724	1618	20	3	0013	1_B1	1T	124	253	1	0.00	0	2	2.50	0	250	0	1	100	0
20180724	1649	20	4	0013	1_B1	1T	124	413	1	0.00	0	4	3.70	0	370	0	1	100	0
20180725	1141	22	3	0013	1_B1	1T	143	364	1	0.00	0	3	1.79	0	180	0	1	100	0
20180725	1307	22	6	0013	1_B1	1T	155	452	1	0.00	0	4	2.50	0	250	0	1	100	0
20180725	1440	22	9	0013	1_B1	1T	122	126	1	0.00	0	1	1.29	0	130	1	0	100	130
20180726	1153	10	7	0013	1_B1	1T	125	241	1	0.00	0	2	36.90	0	3690	0	1	100	0
20180726	1224	10	8	0013	1_B1	1T	163	324	1	0.00	0	3	9.89	0	990	0	1	100	0
20180726	1247	02	5	0013	1_B1	1T	116	412	1	0.00	0	4	2.50	0	250	0	1	100	0
20180726	1256	10	9	0013	1_B1	1T	123	125	1	0.00	0	1	1.60	0	160	1	0	100	160
20180726	1333	10	10	0013	1_B1	1T	112	432	1	0.00	0	4	10.80	0	1080	0	1	100	0
20180730	1053	16	2	0013	1_B1	1T	162	143	1	0.00	0	1	4.50	0	450	1	0	100	450
20180726	1101	02	1	0013	1_B1	1T	112	614	1	0.00	0	6	8.39	0	840	0	1	100	0
20180726	1126	02	2	0013	1_B1	1T	123	462	1	0.00	0	4	1.20	0	120	0	1	100	0
20180727	1132	06	1	0013	1_B1	1T	112	162	1	0.00	0	1	1.20	0	120	1	0	100	120
20180727	1158	06	2	0013	1_B1	1T	114	456	1	0.00	0	4	2.70	0	270	0	1	100	0
20180727	1202	08	3	0013	1_B1	1T	113	356	1	0.00	0	3	1.79	0	180	0	1	100	0
20180727	1354	06	6	0013	1_B1	1T	162	245	1	0.00	0	2	1.50	0	150	0	1	100	0
20180727	1435	08	8	0013	1_B1	1T	144	146	1	0.00	0	1	2.50	0	250	1	0	100	250
20180728	1631	19	4	0013	1_B1	1T	145	145	1	0.00	0	1	2.09	0	210	1	0	100	210
20180729	1059	09	2	0013	1_B1	1T	124	156	1	0.00	0	1	3.00	0	300	1	0	100	300
20180729	1115	21	6	0013	1_B1	1T	116	342	1	0.00	0	3	6.30	0	630	0	1	100	0
20180729	1126	09	3	0013	1_B1	1T	112	451	1	0.00	0	4	1.20	0	120	0	1	100	0
20180729	1147	21	7	0013	1_B1	1T	144	162	1	0.00	0	1	1.00	0	100	1	0	100	100
20180729	1154	09	4	0013	1_B1	1T	145	142	1	0.00	0	1	2.40	0	240	1	0	100	240
20180729	1234	04	2	0013	1_B1	1T	135	156	1	0.00	0	1	1.10	0	110	1	0	100	110
20180729	1329	04	4	0013	1_B1	1T	132	154	1	0.00	0	1	3.00	0	300	1	0	100	300
20180730	1328	17	6	0013	1_B1	1T	123	325	1	0.00	0	3	1.39	0	140	0	1	100	0
20180730	1444	11	9	0013	1_B1	1T	123	126	1	0.00	0	1	4.00	0	400	1	0	100	400
20180730	1105	11	2	0013	1_B1	1T	131	431	1	0.00	0	4	25.10	0	2510	0	1	100	0
20180730	1121	16	3	0013	1_B1	1T	115	153	1	0.00	0	1	2.79	0	280	1	0	100	280
20180730	1129	17	2	0013	1_B1	1T	134	142	1	0.00	0	1	1.20	0	120	1	0	100	120
20180730	1157	17	3	0013	1_B1	1T	132	251	1	0.00	0	2	3.40	0	340	0	1	100	0
20180731	1413	14	4	0013	1_B1	1T	123	541	1	0.00	0	5	8.00	0	800	0	1	100	0
20180731	1550	14	7	0013	1_B1	1T	144	245	1	0.00	0	2	4.80	0	480	0	1	100	0
20180731	1620	14	8	0013	1_B1	1T	151	546	1	0.00	0	5	4.50	0	450	0	1	100	0
20180731	1649	14	9	0013	1_B1	1T	126	132	1	0.00	0	1	2.50	0	250	1	0	100	250
20180801	1153	10	7	0013	1_B1	1T	112	216	1	0.00	0	2	1.89	0	190	0	1	100	0
20180806	1753	19	6	0013	1_B1	1T	114	215	1	0.00	0	2	3.09	0	310	0	1	100	0
20180802	1101	02	1	0013	1_B1	1T	115	415	1	0.00	0	4	3.50	0	350	0	1	100	0
20180802	1126	02	2	0013	1_B1	1T	124	461	1	0.00	0	4	2.09	0	210	0	1	100	0
20180802	1141	22	3	0013	1_B1	1T	121	123	1	0.00	0	1	12.60	0	1260	1	0	100	1260
20180802	1154	18	7	0013	1_B1	1T	124	126	1	0.00	0	1	2.29	0	230	1	0	100	230
20180803	1323	09	7	0013	1_B1	1T	125	215	1	0.00	0	2	1.20	0	120	0	1	100	0
20180803	1519	20	1	0013	1_B1	1T	122	261	1	0.00	0	2	7.30	0	730	0	1	100	0
20180803	1546	20	2	0013	1_B1	1T	134	654	1	0.00	0	6	3.90	0	390	0	1	100	0
20180803	1644	20	4	0013	1_B1	1T	135	352	1	0.00	0	3	1.29	0	130	0	1	100	0
20180803	1059	09	2	0013	1_B1	1T	116	213	1	0.00	0	2	2.40	0	240	0	1	100	0
20180803	1108	08	1	0013	1_B1	1T	122	356	1	0.00	0	3	9.89	0	990	0	1	100	0
20180803	1254	09	6	0013	1_B1	1T	154	615	1	0.00	0	6	26.50	0	2650	0	1	100	0
20180804	1117	23	6	0013	1_B1	1T	123	451	1	0.00	0	4	2.00	0	200	0	1	100	0
20180804	1140	05	2	0013	1_B1	1T	164	624	1	0.00	0	6	1.20	0	120	0	1	100	0
20180804	1149	23	7	0013	1_B1	1T	123	231	1	0.00	0	2	3.40	0	340	0	1	100	0
20180804	1207	05	3	0013	1_B1	1T	123	236	1	0.00	0	2	1.89	0	190	0	1	100	0
20180805	1333	24	3	0013	1_B1	1T	123	536	1	0.00	0	5	24.29	0	2430	0	1	100	0
20180805	1521	24	6	0013	1_B1	1T	136	361	1	0.00	0	3	59.20	0	5920	0	1	100	0
20180805	1557	24	7	0013	1_B1	1T	133	134	1	0.00	0	1	7.30	0	730	1	0	100	730
20180805	1634	24	8	0013	1_B1	1T	113	156	1	0.00	0	1	1.60	0	160	1	0	100	160
20180806	1518	07	1	0013	1_B1	1T	126	132	1	0.00	0	1	2.29	0	230	1	0	100	230
20180806	1552	19	2	0013	1_B1	1T	124	132	1	0.00	0	1	1.79	0	180	1	0	100	180
20180806	1609	07	3	0013	1_B1	1T	142	415	1	0.00	0	4	2.20	0	220	0	1	100	0
20180806	1625	19	3	0013	1_B1	1T	144	621	1	0.00	0	6	7.19	0	720	0	1	100	0
20180806	1657	19	4	0013	1_B1	1T	162	124	1	0.00	0	1	2.79	0	280	1	0	100	280
20180806	1701	07	5	0013	1_B1	1T	126	214	1	0.00	0	2	1.60	0	160	0	1	100	0
20180809	1320	13	7	0013	1_B1	1T	144	342	1	0.00	0	3	16.20	0	1620	0	1	100	0
20180807	1115	21	6	0013	1_B1	1T	114	132	1	0.00	0	1	3.29	0	330	1	0	100	330
20180807	1131	17	2	0013	1_B1	1T	152	236	1	0.00	0	2	2.50	0	250	0	1	100	0
20180807	1147	21	7	0013	1_B1	1T	113	132	1	0.00	0	1	1.50	0	150	1	0	100	150
20180807	1148	06	2	0013	1_B1	1T	135	431	1	0.00	0	4	21.70	0	2170	0	1	100	0
20180807	1215	06	3	0013	1_B1	1T	161	623	1	0.00	0	6	2.79	0	280	0	1	100	0
20180807	1251	21	9	0013	1_B1	1T	133	324	1	0.00	0	3	7.09	0	710	0	1	100	0
20180807	1300	17	5	0013	1_B1	1T	134	214	1	0.00	0	2	1.50	0	150	0	1	100	0
20180807	1314	06	5	0013	1_B1	1T	144	134	1	0.00	0	1	1.60	0	160	1	0	100	160
20180807	1329	04	4	0013	1_B1	1T	144	346	1	0.00	0	3	14.39	0	1440	0	1	100	0
20180807	1358	04	5	0013	1_B1	1T	113	641	1	0.00	0	6	17.20	0	1720	0	1	100	0
20180807	1402	17	7	0013	1_B1	1T	125	234	1	0.00	0	2	2.00	0	200	0	1	100	0
20180807	1417	06	7	0013	1_B1	1T	153	126	1	0.00	0	1	3.59	0	360	1	0	100	360
20180811	1053	16	2	0013	1_B1	1T	124	415	1	0.00	0	4	4.90	0	490	0	1	100	0
20180809	1059	13	2	0013	1_B1	1T	143	431	1	0.00	0	4	1.89	0	190	0	1	100	0
20180809	1124	13	3	0013	1_B1	1T	114	123	1	0.00	0	1	1.29	0	130	1	0	100	130
20180809	1150	13	4	0013	1_B1	1T	124	423	1	0.00	0	4	6.59	0	660	0	1	100	0
20180810	1108	08	1	0013	1_B1	1T	153	231	1	0.00	0	2	2.29	0	230	0	1	100	0
20180810	1124	18	6	0013	1_B1	1T	123	245	1	0.00	0	2	5.80	0	580	0	1	100	0
20180810	1134	08	2	0013	1_B1	1T	126	245	1	0.00	0	2	1.10	0	110	0	1	100	0
20180810	1141	22	3	0013	1_B1	1T	113	345	1	0.00	0	3	8.69	0	870	0	1	100	0
20180810	1154	18	7	0013	1_B1	1T	122	132	1	0.00	0	1	1.79	0	180	1	0	100	180
20180810	1338	22	7	0013	1_B1	1T	115	132	1	0.00	0	1	2.00	0	200	1	0	100	200
20180810	1440	22	9	0013	1_B1	1T	122	132	1	0.00	0	1	1.79	0	180	1	0	100	180
20180810	1544	15	2	0013	1_B1	1T	163	124	1	0.00	0	1	3.00	0	300	1	0	100	300
20180810	1612	15	3	0013	1_B1	1T	136	134	1	0.00	0	1	1.39	0	140	1	0	100	140
20180810	1640	15	4	0013	1_B1	1T	116	154	1	0.00	0	1	2.70	0	270	1	0	100	270
20180810	1736	15	6	0013	1_B1	1T	156	216	1	0.00	0	2	1.50	0	150	0	1	100	0
20180811	1149	16	4	0013	1_B1	1T	134	312	1	0.00	0	3	2.50	0	250	0	1	100	0
20180811	1219	16	5	0013	1_B1	1T	113	123	1	0.00	0	1	2.50	0	250	1	0	100	250
20180811	1219	02	4	0013	1_B1	1T	162	235	1	0.00	0	2	2.29	0	230	0	1	100	0
20180811	1358	16	8	0013	1_B1	1T	132	154	1	0.00	0	1	2.09	0	210	1	0	100	210
20180811	1444	11	9	0013	1_B1	1T	123	314	1	0.00	0	3	6.09	0	610	0	1	100	0
20180811	1105	11	2	0013	1_B1	1T	114	542	1	0.00	0	5	7.09	0	710	0	1	100	0
20180812	1735	12	6	0013	1_B1	1T	114	312	1	0.00	0	3	2.00	0	200	0	1	100	0
20180812	1101	09	2	0013	1_B1	1T	122	134	1	0.00	0	1	1.79	0	180	1	0	100	180
20180812	1159	09	4	0013	1_B1	1T	156	635	1	0.00	0	6	24.39	0	2440	0	1	100	0
20180812	1204	05	3	0013	1_B1	1T	144	412	1	0.00	0	4	2.20	0	220	0	1	100	0
20180812	1232	05	4	0013	1_B1	1T	122	213	1	0.00	0	2	1.00	0	100	0	1	100	0
20180812	1256	10	9	0013	1_B1	1T	145	213	1	0.00	0	2	3.20	0	320	0	1	100	0
20180812	1329	05	6	0013	1_B1	1T	131	351	1	0.00	0	3	2.90	0	290	0	1	100	0
20180812	1338	09	7	0013	1_B1	1T	132	316	1	0.00	0	3	2.20	0	220	0	1	100	0
20180812	1519	12	1	0013	1_B1	1T	124	436	1	0.00	0	4	1.39	0	140	0	1	100	0
20180812	1545	12	2	0013	1_B1	1T	116	415	1	0.00	0	4	16.10	0	1610	0	1	100	0
20180812	1547	20	2	0013	1_B1	1T	126	426	1	0.00	0	4	6.90	0	690	0	1	100	0
20180812	1602	14	8	0013	1_B1	1T	125	415	1	0.00	0	4	15.00	0	1500	0	1	100	0
20180812	1611	12	3	0013	1_B1	1T	121	125	1	0.00	0	1	3.90	0	390	1	0	100	390
20180812	1617	20	3	0013	1_B1	1T	156	521	1	0.00	0	5	3.70	0	370	0	1	100	0
20180812	1638	12	4	0013	1_B1	1T	125	123	1	0.00	0	1	2.59	0	260	1	0	100	260
20180812	1647	20	4	0013	1_B1	1T	123	126	1	0.00	0	1	3.29	0	330	1	0	100	330
20180812	1705	14	10	0013	1_B1	1T	153	164	1	0.00	0	1	2.50	0	250	1	0	100	250
20180812	1803	12	7	0013	1_B1	1T	152	134	1	0.00	0	1	3.20	0	320	1	0	100	320
20180814	1519	07	1	0013	1_B1	1T	126	125	1	0.00	0	1	1.10	0	110	1	0	100	110
20180814	1546	07	2	0013	1_B1	1T	125	635	1	0.00	0	6	16.10	0	1610	0	1	100	0
20180814	1618	24	8	0013	1_B1	1T	132	231	1	0.00	0	2	4.30	0	430	0	1	100	0
20180814	1642	07	4	0013	1_B1	1T	166	126	1	0.00	0	1	2.40	0	240	1	0	100	240
20180814	1710	07	5	0013	1_B1	1T	123	135	1	0.00	0	1	3.79	0	380	1	0	100	380
20180815	1132	06	1	0013	1_B1	1T	145	126	1	0.00	0	1	1.60	0	160	1	0	100	160
20180815	1158	06	2	0013	1_B1	1T	123	451	1	0.00	0	4	24.70	0	2470	0	1	100	0
20180815	1354	06	6	0013	1_B1	1T	145	315	1	0.00	0	3	1.60	0	160	0	1	100	0
20180820	1115	03	1	0013	1_B1	1T	112	152	1	0.00	0	1	2.20	0	220	1	0	100	220
20180816	1147	21	7	0013	1_B1	1T	143	412	1	0.00	0	4	5.69	0	570	0	1	100	0
20180816	1251	21	9	0013	1_B1	1T	132	251	1	0.00	0	2	1.70	0	170	0	1	100	0
20180816	1540	19	2	0013	1_B1	1T	164	546	1	0.00	0	5	10.60	0	1060	0	1	100	0
20180816	1722	19	6	0013	1_B1	1T	132	341	1	0.00	0	3	3.29	0	330	0	1	100	0
20180817	1228	13	5	0013	1_B1	1T	124	135	1	0.00	0	1	7.59	0	760	1	0	100	760
20180819	1323	16	7	0013	1_B1	1T	135	164	1	0.00	0	1	4.19	0	420	1	0	100	420
20180819	1338	11	7	0013	1_B1	1T	126	213	1	0.00	0	2	2.59	0	260	0	1	100	0
20180819	1411	11	8	0013	1_B1	1T	154	456	1	0.00	0	4	3.29	0	330	0	1	100	0
20180819	1444	11	9	0013	1_B1	1T	126	643	1	0.00	0	6	27.70	0	2770	0	1	100	0
20180819	1613	24	8	0013	1_B1	1T	113	142	1	0.00	0	1	1.00	0	100	1	0	100	100
20180818	1046	23	5	0013	1_B1	1T	126	451	1	0.00	0	4	9.19	0	920	0	1	100	0
20180818	1108	08	1	0013	1_B1	1T	144	435	1	0.00	0	4	5.40	0	540	0	1	100	0
20180818	1117	23	6	0013	1_B1	1T	134	342	1	0.00	0	3	2.79	0	280	0	1	100	0
20180818	1134	08	2	0013	1_B1	1T	122	351	1	0.00	0	3	6.50	0	650	0	1	100	0
20180818	1149	23	7	0013	1_B1	1T	134	325	1	0.00	0	3	1.89	0	190	0	1	100	0
20180818	1202	08	3	0013	1_B1	1T	132	134	1	0.00	0	1	2.29	0	230	1	0	100	230
20180818	1221	23	8	0013	1_B1	1T	124	324	1	0.00	0	3	4.30	0	430	0	1	100	0
20180818	1253	23	9	0013	1_B1	1T	123	362	1	0.00	0	3	12.00	0	1200	0	1	100	0
20180818	1548	01	2	0013	1_B1	1T	115	413	1	0.00	0	4	6.00	0	600	0	1	100	0
20180818	1615	01	3	0013	1_B1	1T	163	126	1	0.00	0	1	3.29	0	330	1	0	100	330
20180818	1709	01	5	0013	1_B1	1T	154	132	1	0.00	0	1	1.70	0	170	1	0	100	170
20180819	1105	11	2	0013	1_B1	1T	112	346	1	0.00	0	3	4.19	0	420	0	1	100	0
20180819	1121	16	3	0013	1_B1	1T	123	125	1	0.00	0	1	2.70	0	270	1	0	100	270
20180819	1132	11	3	0013	1_B1	1T	136	213	1	0.00	0	2	7.90	0	790	0	1	100	0
20180819	1149	16	4	0013	1_B1	1T	156	351	1	0.00	0	3	1.70	0	170	0	1	100	0
20180820	1141	03	2	0013	1_B1	1T	116	451	1	0.00	0	4	2.59	0	260	0	1	100	0
20180820	1208	03	3	0013	1_B1	1T	115	425	1	0.00	0	4	7.09	0	710	0	1	100	0
20180820	1330	03	6	0013	1_B1	1T	146	321	1	0.00	0	3	26.60	0	2660	0	1	100	0
20180820	1359	03	7	0013	1_B1	1T	131	123	1	0.00	0	1	2.20	0	220	1	0	100	220
20180823	1130	09	3	0013	1_B1	1T	123	421	1	0.00	0	4	7.40	0	740	0	1	100	0
20180821	1114	22	2	0013	1_B1	1T	116	152	1	0.00	0	1	2.09	0	210	1	0	100	210
20180821	1141	22	3	0013	1_B1	1T	125	246	1	0.00	0	2	3.50	0	350	0	1	100	0
20180821	1307	22	6	0013	1_B1	1T	122	124	1	0.00	0	1	2.00	0	200	1	0	100	200
